ANO,MES,MUNICIPIO,HOMICIDIO_DOLOSO,HOMICIDIO_CULPOSO_ACIDENTE_TRANSITO,HOMICIDIO_CULPOSO_OUTROS,TENTATIVA_HOMICIDIO,LESAO_CORPORAL_DOLOSA,LESAO_CORPORAL_ACIDENTE_TRANSITO,LESAO_CORPORAL_CULPOSA_OUTRAS,LATROCINIO,ROUBO_VEICULO,ROUBO_BANCO,ROUBO_CARGA,FURTO_OUTROS,FURTO_VEICULO,ROUBO_OUTROS,TOTAL_CRIME
2009,Junho,Peruíbe,1,1,0,3,23,5,3,0,1,0,0,127,1,39,204
2009,Julho,Peruíbe,4,1,0,0,18,10,0,0,2,0,0,99,2,50,186
2009,Agosto,Peruíbe,0,0,0,1,25,12,5,0,1,0,0,123,2,41,210
2009,Setembro,Peruíbe,1,2,0,1,26,18,0,0,1,0,0,114,5,40,208
2009,Outubro,Peruíbe,1,1,0,0,21,11,1,2,1,0,0,156,3,61,258
2009,Novembro,Peruíbe,3,0,0,4,19,16,0,0,1,0,0,118,4,68,233
2009,Dezembro,Peruíbe,1,0,0,4,43,27,0,0,1,0,0,156,2,44,278
2009,Janeiro,Praia Grande,3,2,0,2,170,124,3,2,38,0,1,542,159,326,1372
2009,Fevereiro,Praia Grande,2,4,0,3,137,110,3,0,41,0,3,507,125,340,1275
2009,Marco,Praia Grande,3,1,0,3,142,96,13,0,32,1,8,601,90,329,1319
2009,Abril,Praia Grande,6,9,1,4,122,62,10,0,32,0,6,392,109,312,1065
2009,Maio,Praia Grande,2,1,0,0,95,53,2,0,47,0,7,386,37,300,930
2009,Junho,Praia Grande,1,6,0,2,96,77,1,0,46,0,2,390,28,239,888
2009,Julho,Praia Grande,8,7,0,0,94,79,0,0,56,0,1,403,68,328,1044
2009,Agosto,Praia Grande,2,6,0,1,108,81,1,0,54,0,4,395,66,285,1003
2009,Setembro,Praia Grande,2,2,0,2,49,82,0,0,43,0,5,350,50,259,844
2009,Outubro,Praia Grande,2,1,1,0,117,57,0,0,52,0,3,396,74,280,983
2009,Novembro,Praia Grande,3,4,0,2,172,68,1,0,70,0,1,437,91,301,1150
2009,Dezembro,Praia Grande,4,5,1,5,167,101,1,0,41,0,6,385,82,256,1054
2009,Janeiro,Santos,1,2,1,9,180,63,3,0,25,0,0,849,308,339,1780
2009,Fevereiro,Santos,2,3,0,3,143,63,3,0,47,0,0,617,231,339,1451
2009,Marco,Santos,4,1,0,5,195,59,5,0,47,1,1,787,267,440,1812
2009,Abril,Santos,3,0,1,6,147,81,1,0,36,0,4,478,175,351,1283
2009,Maio,Santos,4,4,0,3,162,73,16,0,29,0,1,719,217,368,1596
2009,Junho,Santos,2,4,0,4,141,64,6,0,35,0,1,600,199,373,1429
2009,Julho,Santos,3,3,0,10,131,71,5,0,39,0,3,621,143,340,1369
2009,Agosto,Santos,4,3,0,2,142,77,4,0,41,0,1,612,116,330,1332
2009,Setembro,Santos,2,7,0,3,130,58,5,0,37,0,0,563,156,266,1227
2009,Outubro,Santos,2,5,0,4,129,64,4,0,39,0,0,530,109,295,1181
2009,Novembro,Santos,4,3,0,3,191,67,2,0,32,0,1,594,143,291,1331
2009,Dezembro,Santos,5,6,1,4,153,72,1,0,27,0,1,612,123,316,1321
2009,Janeiro,São Vicente,2,1,0,4,163,56,3,2,44,0,2,354,60,313,1004
2009,Fevereiro,São Vicente,4,2,0,6,154,58,4,1,31,0,0,278,68,307,913
2009,Marco,São Vicente,7,3,0,5,136,58,3,0,54,0,2,280,78,300,926
2009,Abril,São Vicente,10,5,0,3,128,59,1,0,30,0,1,259,49,252,797
2009,Maio,São Vicente,4,4,0,3,140,33,9,1,54,0,1,240,71,289,849
2009,Junho,São Vicente,5,3,0,0,131,31,9,1,52,0,2,248,74,248,804
2009,Julho,São Vicente,2,1,0,3,125,33,1,0,39,0,0,248,61,213,726
2009,Agosto,São Vicente,4,4,0,3,115,53,0,0,32,0,1,243,63,243,761
2009,Setembro,São Vicente,9,2,0,7,122,36,1,1,29,0,1,266,56,192,722
2009,Outubro,São Vicente,6,0,0,2,109,43,0,0,18,0,1,230,33,217,659
2009,Novembro,São Vicente,3,4,0,2,160,48,3,0,22,0,2,291,50,211,796
2009,Dezembro,São Vicente,3,6,0,3,162,51,0,0,34,0,0,344,35,233,871
2010,Janeiro,Bertioga,1,1,0,2,32,24,0,0,3,0,0,97,1,22,183
2010,Fevereiro,Bertioga,0,2,0,1,23,23,0,0,2,0,0,92,4,16,163
2010,Marco,Bertioga,1,0,0,1,30,18,0,0,0,0,0,79,0,14,143
2010,Abril,Bertioga,0,5,0,4,20,11,0,0,2,0,0,74,5,17,138
2010,Maio,Bertioga,0,0,0,0,24,14,0,1,0,0,0,91,1,18,149
2010,Junho,Bertioga,1,4,0,0,22,10,0,0,1,0,0,75,1,20,134
2010,Julho,Bertioga,0,1,0,0,24,8,0,0,3,1,1,93,1,14,146
2010,Agosto,Bertioga,0,1,0,0,18,11,0,0,0,0,0,77,1,11,119
2010,Setembro,Bertioga,0,2,0,1,21,9,0,0,1,0,0,88,3,15,140
2010,Outubro,Bertioga,0,1,0,0,24,10,0,0,3,0,0,87,2,17,144
2010,Novembro,Bertioga,1,2,0,0,23,14,0,0,0,0,0,80,2,12,134
2010,Dezembro,Bertioga,1,2,0,4,28,12,0,0,1,0,0,89,4,16,157
2010,Janeiro,Cubatão,3,1,0,4,43,18,1,0,14,0,0,135,13,57,289
2010,Fevereiro,Cubatão,2,2,1,3,48,25,0,0,15,0,0,115,25,57,293
2010,Marco,Cubatão,4,3,0,4,39,22,1,0,13,0,0,132,31,112,361
2010,Abril,Cubatão,1,4,0,8,28,20,3,0,13,0,2,93,18,99,289
2010,Maio,Cubatão,5,2,1,3,51,19,0,0,13,0,3,128,13,92,330
2010,Junho,Cubatão,0,3,1,1,36,21,1,0,18,0,3,110,39,73,306
2010,Julho,Cubatão,1,0,0,0,31,17,1,0,10,0,0,121,26,84,291
2010,Agosto,Cubatão,2,2,0,1,26,21,0,0,12,0,1,159,32,60,316
2010,Setembro,Cubatão,1,3,0,0,40,11,0,0,5,0,3,120,28,68,279
2010,Outubro,Cubatão,2,4,0,0,43,24,0,0,7,0,3,154,32,80,349
2010,Novembro,Cubatão,2,1,3,3,56,20,1,0,9,0,2,126,34,80,337
2010,Dezembro,Cubatão,1,3,0,1,44,23,0,0,5,0,1,121,38,86,323
2010,Janeiro,Guarujá,2,2,0,4,160,73,1,0,11,0,1,348,25,238,865
2010,Fevereiro,Guarujá,4,2,0,2,106,45,1,0,18,0,0,268,28,273,747
2010,Marco,Guarujá,4,3,0,11,111,40,11,0,13,1,1,283,24,268,770
2010,Abril,Guarujá,12,3,0,5,79,55,0,0,20,0,0,224,25,238,661
2010,Maio,Guarujá,0,4,0,6,91,49,2,1,16,0,1,260,20,218,668
2010,Junho,Guarujá,2,4,0,0,86,80,0,0,11,0,0,200,19,205,607
2010,Julho,Guarujá,0,3,0,5,82,44,1,0,10,0,0,256,17,231,649
2010,Agosto,Guarujá,1,5,0,3,116,63,1,0,11,0,0,221,25,182,628
2010,Setembro,Guarujá,1,2,0,0,126,76,1,1,11,0,0,248,20,204,690
2010,Outubro,Guarujá,2,3,0,4,98,70,0,0,22,0,1,218,34,248,700
2010,Novembro,Guarujá,3,7,0,2,119,59,1,0,15,0,1,241,37,232,717
2010,Dezembro,Guarujá,2,1,0,2,137,41,0,0,18,0,1,270,34,220,726
2010,Janeiro,Itanhaém,0,0,0,3,67,32,1,0,0,0,0,304,15,56,478
2010,Fevereiro,Itanhaém,2,4,0,3,34,31,0,0,1,0,1,235,19,64,394
2010,Marco,Itanhaém,1,1,0,1,40,20,1,0,3,0,0,243,8,46,364
2010,Abril,Itanhaém,1,0,0,2,22,15,1,0,0,0,0,221,12,64,338
2010,Maio,Itanhaém,2,1,1,0,27,26,0,0,2,0,0,208,5,49,321
2010,Junho,Itanhaém,1,3,0,0,32,27,1,1,0,0,1,145,4,52,267
2010,Julho,Itanhaém,1,1,0,1,30,17,0,0,2,0,0,176,9,54,291
2010,Agosto,Itanhaém,0,2,0,1,24,18,0,0,4,0,0,139,12,52,252
2010,Setembro,Itanhaém,0,0,1,1,35,14,0,0,1,0,2,145,4,47,250
2010,Outubro,Itanhaém,3,1,0,1,40,14,2,0,1,0,0,168,7,45,282
2010,Novembro,Itanhaém,0,1,0,3,33,15,2,0,2,0,0,204,10,54,324
2010,Dezembro,Itanhaém,1,0,0,1,34,25,0,0,1,0,1,226,19,42,350
2010,Janeiro,Mongaguá,3,4,0,2,34,22,1,0,1,0,0,121,29,53,270
2010,Fevereiro,Mongaguá,0,4,1,0,40,15,0,0,4,0,0,96,23,41,224
2010,Marco,Mongaguá,2,1,0,1,19,9,0,0,6,0,1,104,5,28,176
2010,Abril,Mongaguá,0,2,0,2,20,12,0,0,8,0,0,137,13,30,224
2010,Maio,Mongaguá,1,0,0,3,29,11,1,0,5,0,0,124,12,31,217
2010,Junho,Mongaguá,1,1,0,0,21,10,0,0,7,0,0,74,8,36,158
2010,Julho,Mongaguá,1,1,0,2,14,11,1,0,6,0,0,86,12,45,179
2010,Agosto,Mongaguá,0,3,0,1,20,18,1,0,4,0,0,110,6,33,196
2010,Setembro,Mongaguá,1,1,0,1,17,14,0,0,10,0,0,89,16,19,168
2010,Outubro,Mongaguá,0,0,0,0,33,11,0,0,6,0,0,98,12,23,183
2010,Novembro,Mongaguá,0,1,0,1,29,21,0,0,1,0,0,105,20,31,209
2010,Dezembro,Mongaguá,0,2,0,2,27,14,0,0,5,0,0,102,28,25,205
2010,Janeiro,Peruíbe,1,4,0,2,30,23,1,0,3,0,1,145,5,42,257
2010,Fevereiro,Peruíbe,2,0,0,0,34,6,1,0,6,0,0,125,6,53,233
2010,Marco,Peruíbe,4,2,1,1,29,13,0,0,1,0,0,119,3,36,209
2010,Abril,Peruíbe,3,1,0,1,27,16,0,0,1,0,0,82,15,60,206
2010,Maio,Peruíbe,2,0,0,1,23,18,0,0,1,0,0,105,12,53,215
2010,Junho,Peruíbe,0,1,0,1,24,17,0,0,4,0,0,94,6,54,201
2010,Julho,Peruíbe,1,0,0,0,26,14,0,0,1,0,0,106,7,80,235
2010,Agosto,Peruíbe,0,0,0,0,21,9,1,0,3,0,0,119,13,76,242
2010,Setembro,Peruíbe,0,0,0,0,18,17,2,0,3,0,0,90,17,45,192
2010,Outubro,Peruíbe,0,2,0,2,13,17,0,0,1,0,0,83,13,25,156
2010,Novembro,Peruíbe,2,0,0,6,26,20,2,0,3,0,0,82,13,42,196
2010,Dezembro,Peruíbe,1,1,0,0,29,15,1,0,9,0,0,98,25,68,247
2010,Janeiro,Praia Grande,5,6,0,3,146,123,0,0,44,0,3,633,90,336,1389
2010,Fevereiro,Praia Grande,4,1,1,1,126,86,1,0,43,0,1,468,93,279,1104
2010,Marco,Praia Grande,5,2,0,3,167,78,0,0,62,0,2,393,78,321,1111
2010,Abril,Praia Grande,1,3,0,1,85,54,0,2,39,0,1,336,54,275,851
2010,Maio,Praia Grande,3,4,0,2,101,73,0,0,30,0,0,440,55,247,955
2010,Junho,Praia Grande,2,3,0,2,98,84,2,0,30,0,5,426,49,256,957
2010,Julho,Praia Grande,1,1,0,2,79,71,0,0,51,0,5,413,88,294,1005
2010,Agosto,Praia Grande,5,3,0,5,115,97,0,0,46,0,6,399,58,310,1044
2010,Setembro,Praia Grande,1,4,0,1,102,71,2,1,45,0,3,435,68,282,1015
2010,Outubro,Praia Grande,1,6,0,2,156,67,1,0,37,0,4,456,97,285,1112
2010,Novembro,Praia Grande,4,2,0,1,145,91,2,0,79,0,2,422,80,291,1119
2010,Dezembro,Praia Grande,6,11,0,5,143,114,2,0,45,0,11,448,67,266,1118
2010,Janeiro,Santos,6,4,0,6,152,61,1,0,17,0,1,697,150,337,1432
2010,Fevereiro,Santos,2,4,0,3,132,57,5,1,17,0,3,470,130,272,1096
2010,Marco,Santos,5,6,0,7,172,52,4,1,28,0,1,657,192,397,1522
2010,Abril,Santos,7,0,0,6,120,63,7,0,34,0,3,481,162,329,1212
2010,Maio,Santos,2,6,0,4,157,75,6,0,24,0,0,668,190,423,1555
2010,Junho,Santos,0,5,0,5,147,57,0,0,37,0,3,492,164,347,1257
2010,Julho,Santos,1,3,0,1,106,60,3,0,33,0,1,546,159,278,1191
2010,Agosto,Santos,0,3,1,5,125,61,7,0,56,0,2,682,202,316,1460
2010,Setembro,Santos,2,2,0,8,134,78,9,0,31,0,3,484,165,366,1282
2010,Outubro,Santos,3,4,0,4,127,50,2,0,34,0,1,584,162,317,1288
2010,Novembro,Santos,7,2,0,5,146,62,6,0,31,0,2,883,185,335,1664
2010,Dezembro,Santos,1,3,0,2,158,82,2,2,26,0,4,624,111,347,1362
2010,Janeiro,São Vicente,2,2,0,1,127,56,2,1,13,0,1,354,51,211,821
2010,Fevereiro,São Vicente,5,1,0,6,136,60,1,0,13,0,2,260,73,154,711
2010,Marco,São Vicente,5,2,0,5,150,60,0,0,31,0,2,330,102,232,919
2010,Abril,São Vicente,7,5,0,3,133,48,2,0,17,0,2,273,80,228,798
2010,Maio,São Vicente,2,1,0,8,116,55,0,0,27,0,2,301,70,216,798
2010,Junho,São Vicente,3,1,0,3,122,49,1,0,22,0,0,201,79,227,708
2010,Julho,São Vicente,1,1,0,3,111,42,2,0,34,0,1,226,77,223,721
2010,Agosto,São Vicente,0,1,0,3,121,71,3,1,35,0,1,323,71,272,902
2010,Setembro,São Vicente,5,0,0,1,131,74,2,0,29,0,1,252,86,260,841
2010,Outubro,São Vicente,4,4,1,1,132,47,2,0,20,0,1,360,98,230,900
2010,Novembro,São Vicente,6,3,0,5,141,44,3,0,26,0,1,307,82,350,968
2010,Dezembro,São Vicente,4,1,0,1,151,50,5,0,34,0,4,293,52,258,853
2011,Janeiro,Bertioga,1,2,0,2,38,25,0,0,1,0,0,152,3,20,244
2011,Fevereiro,Bertioga,0,3,0,1,34,18,1,0,1,0,0,115,1,15,189
2011,Marco,Bertioga,1,0,0,1,16,19,0,0,0,0,0,101,1,7,146
2011,Abril,Bertioga,0,1,0,0,17,10,0,1,2,0,0,138,5,15,189
2011,Maio,Bertioga,0,1,0,0,17,10,0,0,1,0,0,67,2,14,112
2011,Junho,Bertioga,0,1,0,2,20,7,0,0,0,0,0,67,2,8,107
2011,Julho,Bertioga,0,0,0,0,21,8,0,0,0,0,0,57,2,21,109
2011,Agosto,Bertioga,2,2,0,0,34,7,0,0,1,0,0,85,1,17,149
2011,Setembro,Bertioga,0,3,0,3,18,13,0,0,0,0,0,83,2,11,133
2011,Outubro,Bertioga,0,1,0,1,34,15,0,0,0,0,0,76,0,18,145
2011,Novembro,Bertioga,0,1,0,0,25,9,0,0,3,0,0,87,1,18,144
2011,Dezembro,Bertioga,0,2,0,2,34,16,0,0,1,0,0,95,2,15,167
2011,Janeiro,Cubatão,2,4,0,4,35,33,2,0,10,0,0,108,23,73,294
2011,Fevereiro,Cubatão,2,0,0,3,41,19,3,0,21,0,3,117,29,72,310
2011,Marco,Cubatão,2,1,0,1,29,29,5,0,22,0,1,130,20,106,346
2011,Abril,Cubatão,5,9,1,1,55,24,2,1,25,0,3,129,25,119,399
2011,Maio,Cubatão,0,6,0,1,50,31,2,0,21,0,2,145,23,136,417
2011,Junho,Cubatão,1,2,0,1,43,25,2,0,17,0,1,95,17,84,288
2011,Julho,Cubatão,2,0,0,3,46,26,3,0,21,0,2,142,33,107,385
2011,Agosto,Cubatão,0,1,0,2,32,23,6,0,24,0,2,125,19,117,351
2011,Setembro,Cubatão,1,2,0,2,34,25,3,0,21,0,5,113,16,115,337
2011,Outubro,Cubatão,2,3,0,1,39,18,1,0,14,0,0,140,14,75,307
2011,Novembro,Cubatão,3,3,0,1,44,21,4,0,16,0,4,131,21,68,316
2011,Dezembro,Cubatão,3,1,0,3,37,28,4,0,19,0,8,141,21,84,349
2011,Janeiro,Guarujá,3,3,1,5,151,74,1,0,24,0,1,304,40,198,805
2011,Fevereiro,Guarujá,5,4,0,7,112,56,0,0,26,0,0,277,41,235,763
2011,Marco,Guarujá,4,2,0,4,126,58,1,1,20,0,0,300,59,309,884
2011,Abril,Guarujá,2,1,0,3,134,44,0,0,15,0,1,279,27,220,726
2011,Maio,Guarujá,2,2,0,8,117,72,1,0,11,0,0,298,30,291,832
2011,Junho,Guarujá,1,2,0,2,94,63,0,0,10,0,0,309,29,233,743
2011,Julho,Guarujá,5,3,0,5,84,51,0,0,14,0,0,408,57,350,977
2011,Agosto,Guarujá,2,2,0,5,89,48,0,0,10,0,0,299,33,272,760
2011,Setembro,Guarujá,2,1,0,3,88,42,0,1,11,0,0,310,35,223,716
2011,Outubro,Guarujá,2,2,0,1,97,40,1,0,8,0,1,259,22,254,687
2011,Novembro,Guarujá,1,2,0,3,140,61,0,2,12,0,0,314,37,254,826
2011,Dezembro,Guarujá,1,1,0,6,127,53,1,0,8,0,0,389,42,304,932
2011,Janeiro,Itanhaém,2,3,1,0,44,26,0,0,0,0,0,324,18,48,466
2011,Fevereiro,Itanhaém,1,1,0,1,56,23,0,0,7,0,0,211,14,30,344
2011,Marco,Itanhaém,2,2,0,0,40,20,0,0,3,0,0,185,16,29,297
2011,Abril,Itanhaém,4,3,0,1,43,18,3,0,6,0,0,163,15,50,306
2011,Maio,Itanhaém,3,2,0,1,40,28,1,0,3,0,0,218,10,58,364
2011,Junho,Itanhaém,2,1,0,2,40,19,0,0,3,0,0,177,12,45,301
2011,Julho,Itanhaém,1,4,0,0,36,20,0,0,2,0,0,145,11,57,276
2011,Agosto,Itanhaém,1,2,1,1,40,11,0,0,3,0,2,198,15,60,334
2011,Setembro,Itanhaém,3,3,0,0,57,20,1,0,4,0,1,205,17,67,378
2011,Outubro,Itanhaém,0,0,0,2,38,15,0,0,2,0,0,183,10,56,306
2011,Novembro,Itanhaém,1,3,0,0,29,19,1,0,14,0,0,249,20,57,393
2011,Dezembro,Itanhaém,1,3,0,2,49,17,0,2,7,0,0,196,16,42,335
2011,Janeiro,Mongaguá,1,1,0,1,39,21,0,0,10,0,1,110,21,38,243
2011,Fevereiro,Mongaguá,1,0,0,0,25,16,0,0,6,0,0,126,11,32,217
2011,Marco,Mongaguá,0,1,0,0,20,10,0,0,8,0,0,99,23,38,199
2011,Abril,Mongaguá,1,0,0,0,32,9,1,1,4,0,1,104,2,40,195
2011,Maio,Mongaguá,0,1,0,0,33,7,1,0,12,0,0,79,6,41,180
2011,Junho,Mongaguá,1,1,0,0,20,13,0,0,3,0,0,101,4,54,197
2011,Julho,Mongaguá,0,1,0,1,26,5,0,0,7,0,0,76,9,41,166
2011,Agosto,Mongaguá,0,0,0,0,24,10,0,0,3,0,0,108,9,39,193
2011,Setembro,Mongaguá,0,0,0,2,19,14,0,0,7,0,0,107,9,34,192
2011,Outubro,Mongaguá,2,1,1,2,15,14,0,0,9,0,2,106,6,37,195
2011,Novembro,Mongaguá,0,0,0,1,30,10,0,0,3,0,1,100,16,30,191
2011,Dezembro,Mongaguá,3,0,1,2,28,8,0,0,13,0,0,113,20,30,218
2011,Janeiro,Peruíbe,2,0,0,1,12,40,0,0,6,0,0,116,16,50,243
2011,Fevereiro,Peruíbe,2,0,0,0,39,19,1,0,5,0,0,115,17,35,233
2011,Marco,Peruíbe,0,1,1,0,24,16,0,1,4,0,0,92,12,32,183
2011,Abril,Peruíbe,1,0,0,0,15,11,3,0,7,0,0,91,6,38,172
2011,Maio,Peruíbe,0,0,0,1,15,17,4,0,1,0,0,107,7,24,176
2011,Junho,Peruíbe,0,0,0,0,28,25,0,0,4,0,0,102,4,41,204
2011,Julho,Peruíbe,0,0,0,0,23,18,0,0,4,0,1,92,8,23,169
2011,Agosto,Peruíbe,0,1,0,3,17,22,3,0,4,0,0,71,12,33,166
2011,Setembro,Peruíbe,1,0,0,0,25,15,2,0,4,0,0,63,13,35,158
2011,Outubro,Peruíbe,1,1,0,1,19,14,5,0,3,0,2,79,10,45,180
2011,Novembro,Peruíbe,1,0,0,0,15,18,4,0,4,0,1,44,3,27,117
2011,Dezembro,Peruíbe,2,1,0,0,22,24,8,1,6,0,2,168,4,46,284
2011,Janeiro,Praia Grande,4,1,0,4,137,114,1,0,36,0,8,522,133,232,1192
2011,Fevereiro,Praia Grande,7,7,1,3,169,65,1,0,41,0,13,550,99,255,1211
2011,Marco,Praia Grande,9,2,1,4,148,74,1,1,33,0,17,592,66,271,1219
2011,Abril,Praia Grande,6,16,0,1,120,56,2,0,43,0,14,484,91,239,1072
2011,Maio,Praia Grande,4,4,0,3,118,101,2,1,49,0,12,497,74,275,1140
2011,Junho,Praia Grande,2,6,0,1,115,81,5,1,67,0,15,431,87,271,1082
2011,Julho,Praia Grande,2,2,0,2,97,77,2,0,52,0,7,414,91,296,1042
2011,Agosto,Praia Grande,2,9,1,2,109,76,2,0,67,0,9,419,82,339,1117
2011,Setembro,Praia Grande,0,2,0,4,89,83,0,0,70,0,14,358,65,299,984
2011,Outubro,Praia Grande,5,4,0,1,120,72,2,0,61,0,12,368,77,327,1049
2011,Novembro,Praia Grande,4,3,0,5,57,81,5,0,67,0,35,465,66,423,1211
2011,Dezembro,Praia Grande,1,2,0,1,199,91,2,0,61,0,17,405,81,342,1202
2011,Janeiro,Santos,1,5,2,11,158,52,14,0,20,0,3,821,132,367,1586
2011,Fevereiro,Santos,2,3,0,5,149,71,6,0,26,0,11,660,140,406,1479
2011,Marco,Santos,4,1,0,4,137,67,10,0,30,0,1,799,194,364,1611
2011,Abril,Santos,3,2,0,2,153,61,7,0,24,0,0,688,167,330,1437
2011,Maio,Santos,0,5,0,7,158,60,5,0,38,0,1,804,191,387,1656
2011,Junho,Santos,2,6,0,3,139,53,0,0,27,0,4,630,162,377,1403
2011,Julho,Santos,3,2,0,4,119,46,8,0,26,0,3,816,151,335,1513
2011,Agosto,Santos,2,1,1,8,152,71,6,0,28,0,0,646,81,361,1357
2011,Setembro,Santos,1,1,0,10,155,48,5,0,29,0,0,607,124,428,1408
2011,Outubro,Santos,2,3,0,5,127,48,6,0,35,0,0,557,100,353,1236
2011,Novembro,Santos,5,2,1,3,151,67,3,0,41,0,2,712,118,329,1434
2011,Dezembro,Santos,1,3,0,6,175,68,8,1,24,0,1,811,106,305,1509
2011,Janeiro,São Vicente,7,0,0,7,181,63,1,0,21,0,2,330,30,226,868
2011,Fevereiro,São Vicente,6,1,0,4,180,54,3,0,17,0,4,318,77,250,914
2011,Marco,São Vicente,1,1,0,1,151,64,3,0,36,0,1,353,62,290,963
2011,Abril,São Vicente,5,1,0,4,128,53,6,0,29,0,1,370,77,289,963
2011,Maio,São Vicente,9,5,0,4,130,63,3,0,43,0,1,383,70,332,1043
2011,Junho,São Vicente,1,0,0,2,126,56,0,0,36,0,0,340,83,237,881
2011,Julho,São Vicente,0,6,0,3,90,61,2,0,33,0,2,311,74,262,844
2011,Agosto,São Vicente,2,6,0,3,141,49,1,0,37,0,2,315,66,253,875
2011,Setembro,São Vicente,2,4,0,6,95,46,1,1,50,0,1,338,60,298,902
2011,Outubro,São Vicente,1,1,0,3,113,60,2,0,25,0,0,295,70,271,841
2011,Novembro,São Vicente,3,1,0,3,142,42,0,0,18,0,7,355,63,294,928
2011,Dezembro,São Vicente,4,3,0,5,179,67,3,1,26,0,1,293,52,274,908
2012,Janeiro,Bertioga,1,0,0,2,34,20,0,0,1,0,0,112,4,22,196
2012,Fevereiro,Bertioga,1,4,0,2,34,28,0,0,2,0,0,114,2,37,224
2012,Marco,Bertioga,0,0,0,2,28,12,0,0,1,1,0,85,2,14,145
2012,Abril,Bertioga,1,1,0,0,23,16,0,0,2,1,0,81,6,16,147
2012,Maio,Bertioga,1,2,0,0,28,7,0,0,4,0,0,88,2,17,149
2012,Junho,Bertioga,0,3,0,1,18,7,0,0,1,0,0,63,2,14,109
2012,Julho,Bertioga,0,2,0,2,25,14,0,0,4,0,0,88,2,25,162
2012,Agosto,Bertioga,1,0,0,1,33,14,0,1,6,0,0,82,4,26,168
2012,Setembro,Bertioga,0,2,0,0,23,14,0,0,0,0,0,81,3,18,141
2012,Outubro,Bertioga,0,3,0,1,25,12,0,0,3,0,0,101,0,40,185
2012,Novembro,Bertioga,0,1,0,0,30,23,0,0,3,0,1,108,3,41,210
2012,Dezembro,Bertioga,1,1,0,2,32,15,0,0,6,0,0,89,5,40,191
2012,Janeiro,Cubatão,0,0,0,1,55,24,2,0,18,0,4,108,25,108,345
2012,Fevereiro,Cubatão,1,3,0,5,44,34,2,0,14,0,0,107,21,92,323
2012,Marco,Cubatão,1,1,0,2,48,36,8,0,13,0,0,172,22,90,393
2012,Abril,Cubatão,2,2,0,5,52,21,0,0,21,0,1,139,22,81,346
2012,Maio,Cubatão,4,1,0,1,52,31,1,0,30,0,3,158,18,91,390
2012,Junho,Cubatão,2,8,0,4,38,13,2,0,21,0,4,110,9,66,277
2012,Julho,Cubatão,2,1,0,5,39,34,14,0,25,0,0,116,23,81,340
2012,Agosto,Cubatão,2,2,0,4,58,34,0,0,17,0,2,179,17,85,400
2012,Setembro,Cubatão,1,2,0,3,38,27,1,0,13,0,2,132,15,38,272
2012,Outubro,Cubatão,1,1,0,5,48,32,4,0,16,0,1,192,14,59,373
2012,Novembro,Cubatão,2,2,1,5,39,15,0,0,17,0,1,104,18,58,262
2012,Dezembro,Cubatão,2,0,0,5,49,33,6,1,16,0,0,121,14,60,307
2012,Janeiro,Guarujá,3,1,0,4,174,62,0,1,10,0,0,358,35,279,927
2012,Fevereiro,Guarujá,4,2,0,1,149,51,1,0,3,0,0,359,51,218,839
2012,Marco,Guarujá,6,1,0,2,139,45,1,2,10,0,2,399,42,233,882
2012,Abril,Guarujá,3,1,0,9,133,40,0,0,16,0,0,285,30,267,784
2012,Maio,Guarujá,6,3,0,4,139,58,0,0,13,0,0,347,28,243,841
2012,Junho,Guarujá,5,2,0,4,120,47,0,0,14,0,1,281,26,212,712
2012,Julho,Guarujá,2,1,0,5,114,55,0,0,25,1,0,234,38,245,720
2012,Agosto,Guarujá,4,0,0,9,115,61,0,0,19,0,0,306,39,346,899
2012,Setembro,Guarujá,4,0,0,3,139,53,0,0,21,0,2,342,49,262,875
2012,Outubro,Guarujá,10,5,0,15,188,53,0,0,9,0,0,517,35,283,1115
2012,Novembro,Guarujá,4,2,0,4,162,50,0,0,16,0,0,329,27,280,874
2012,Dezembro,Guarujá,4,1,0,5,130,48,0,0,26,0,0,341,35,323,913
2012,Janeiro,Itanhaém,2,3,0,3,57,26,0,0,7,0,0,239,27,82,446
2012,Fevereiro,Itanhaém,0,0,0,2,55,19,0,0,14,0,1,241,25,50,407
2012,Marco,Itanhaém,2,1,0,3,46,24,1,0,10,0,0,192,12,36,327
2012,Abril,Itanhaém,2,1,0,4,38,26,0,1,9,0,0,150,16,44,291
2012,Maio,Itanhaém,2,0,0,1,44,31,0,0,14,0,0,244,10,41,387
2012,Junho,Itanhaém,2,1,0,0,25,12,3,0,7,0,0,172,17,40,279
2012,Julho,Itanhaém,0,0,0,2,47,18,0,0,5,1,0,172,9,37,291
2012,Agosto,Itanhaém,0,5,0,2,42,31,3,0,7,0,0,203,8,50,351
2012,Setembro,Itanhaém,1,1,2,0,42,23,2,0,6,0,1,192,21,52,343
2012,Outubro,Itanhaém,2,1,1,0,44,33,0,0,5,0,0,168,17,42,313
2012,Novembro,Itanhaém,3,5,0,0,52,17,0,0,8,0,0,141,28,53,307
2012,Dezembro,Itanhaém,2,2,0,0,49,24,2,0,19,0,1,172,28,48,347
2012,Janeiro,Mongaguá,3,2,0,2,34,20,1,0,5,0,4,139,20,55,285
2012,Fevereiro,Mongaguá,1,2,0,1,31,20,2,0,10,0,2,160,18,61,308
